teleplay_id,name,genre,type,episodes,rating,members,rating_2
33724,Monster Strike The Movie: Hajimari no Basho e,"Action, Fantasy, Game",long,1,6.3314543,978,6.480111598968506
30938,Ijime Juuyon-sai no Message,Drama,short,1,5.936632,38,6.080068588256836
31008,Makeruna! Senta: Sayonara Ijime Mushi,"Drama, Kids",short,1,5.969881,35,5.256601333618164
10533,Fujilog,Comedy,medium,13,6.187314,275,6.4260125160217285
8155,Gegege no Kitarou: Gekitotsu!! Ijigen Youkai no Daihanran,"Adventure, Comedy, Fantasy, Horror, Supernatural",long,1,6.147472,214,4.823538303375244
20237,Anime Document: München e no Michi,Sports,medium,16,5.96649,83,6.02467679977417
22619,Kero Kero Keroppi no Tomodachitte Ii na,Kids,short,1,5.9033523,71,6.03546667098999
23245,Go Go Toraemon,"Comedy, Sports",short,1,6.4181175,57,6.397279262542725
18155,Linetown,Comedy,medium,50,6.2167835,369,6.4623703956604
33729,Chain Chronicle: Haecceitas no Hikari Part 2,"Action, Adventure, Fantasy, Magic, Shounen",long,1,7.37258,2069,7.826507091522217
9956,The Primitives: Bongo and Grunge,Comedy,medium,52,6.1192875,58,6.342082500457764
16399,Jeonja Ingan 337,"Action, Sci-Fi, Super Power",long,1,5.9561667,83,5.986453533172607
18241,Himitsukessha Taka no Tsume MAX,"Comedy, Parody, Super Power",medium,38,6.524273,112,6.457298755645752
3458,Pi Po Pa Po Patrol-kun,"Comedy, Kids",medium,65,6.365471,153,6.458250522613525
26247,Mina no Egao,"Drama, Kids",short,1,5.975211,52,5.263176918029785
32276,Nar Doma Manner Movie,Comedy,long,1,6.008104,65,5.690975189208984
34445,Yuuki Yuuna wa Yuusha de Aru: Yuusha no Shou,"Drama, Fantasy, Magic, Slice of Life",medium,6,6.3026357,4439,6.262416362762451
8897,Ganbare! Marine Kid,"Action, Adventure, Kids, Sci-Fi",medium,13,6.463586,139,5.9704413414001465
22709,Zettai Zetsumei Dangerous Jiisan (2005),"Comedy, Kids",medium,19,6.345742,66,6.424601078033447
27375,Hitoribotchi,Drama,long,1,5.839136,60,6.018123149871826
33570,Zenryoku Yobikou 5.5 Seminar Prologue,"Comedy, Parody, School",ONA,1,4.6533775,62,4.248817443847656
16780,Gongnyong Baengmannyeon Ttori,"Action, Adventure, Shounen",long,1,5.6633644,76,5.435603141784668
31268,Miira no Yume,Dementia,long,1,4.441526,98,2.3296854496002197
33263,Kubikiri Cycle: Aoiro Savant to Zaregototsukai,"Action, Drama, Mystery, Supernatural",short,8,6.637534,19317,7.049895763397217
21483,Sanchoume no Yuuhi,"Comedy, Slice of Life",medium,27,6.463128,72,6.728369235992432
10200,Bikkuriman: Moen Zone no Himitsu,"Action, Adventure, Kids",long,1,6.415121,108,6.362416744232178
28579,Kyoro-chan no Jishin Youjin Hi no Youjin,"Drama, Fantasy, Kids",short,1,6.131104,69,6.560510635375977
33662,Taka no Tsume 8: Yoshida-kun no X-Files,"Comedy, Parody",long,1,5.2351885,13,5.428600311279297
26279,Kumo no Ito (OVA),Fantasy,short,1,5.7777042,67,5.828042507171631
30119,Yowamushi Monsters,Kids,medium,Unknown,6.5551953,85,6.861700057983398
19009,Puyo Puyo: Madou Monogatari,"Comedy, Fantasy",short,1,6.0001526,151,6.732429027557373
29937,Qin Shiming Yue Zhi: Luosheng Tangxia,"Action, Fantasy, Historical, Martial Arts",ONA,1,7.3266683,131,7.98091983795166
9243,Nine 2: Koibito Sengen,"Action, School, Sports",Special,1,6.387891,151,5.841432094573975
17675,Otogi no Sekai Ryokou,Adventure,long,1,5.891506,67,6.1217041015625
33130,Naze Ikiru: Rennyo Shounin to Yoshizaki Enjou,Historical,long,1,6.305184,507,6.543864727020264
28571,Karugamo Oyako no Hi no Youjin,"Drama, Kids",short,1,5.9708214,38,5.257761478424072
25139,Oh! My Konbu,"Comedy, Shounen, Slice of Life",medium,22,6.036353,70,5.389376163482666
16554,Dallyeola Majing-ga-X,"Mecha, Sci-Fi",long,1,5.7665367,94,5.565557956695557
17313,Pro Golfer Saru,"Kids, Sports",Special,1,5.5536094,74,5.104928970336914
32864,JK to Ero Konbini Tenchou,Restricted,short,Unknown,6.1597548,2194,6.15635347366333
28119,Kuma no Minakuro to Kouhei Jiisan,"Drama, Kids",short,1,5.9755244,53,5.263563632965088
29713,Don&#039;t You Wish You Were Here?,Dementia,long,1,4.4347744,78,2.2859368324279785
32670,Battle Spirits: Double Drive,"Action, Kids",medium,Unknown,6.1041613,515,5.1149420738220215
18773,Kuwagata Tsumami,Comedy,ONA,84,4.4291577,68,4.14164400100708
31485,Aikatsu Stars! Movie,"Music, School, Shoujo, Slice of Life",long,1,7.324198,1042,7.483344554901123
31678,Dragon Nest: Throne of Elves,"Action, Adventure, Fantasy, Magic",long,1,6.6682034,1466,5.877501964569092
33916,Wanwanwan Coin,Comedy,ONA,15,4.384621,37,4.0738325119018555
9070,Oden-kun,Comedy,medium,156,6.1380963,118,6.365289211273193
33672,Doraemon Movie 37: Nobita no Nankyoku Kachikochi Daibouken,"Adventure, Comedy, Fantasy, Kids, Shounen",long,1,7.1444173,172,6.929259777069092
29369,Tick &amp; Tack,"Fantasy, Kids",medium,10,6.3952823,41,6.42280912399292
16460,Perrine Monogatari Specials,"Drama, Historical, Kids, Shoujo, Slice of Life",Special,2,6.6363063,111,6.543760776519775
15913,Happy☆Lucky Bikkuriman,"Adventure, Comedy, Fantasy, Kids",medium,46,6.6442513,117,6.616947650909424
26289,Hage,"Drama, Kids, School",short,1,5.841319,64,5.785162448883057
10850,Seibu Tetsudou Ekiin Tako-chan,"Comedy, Parody, Police, Slice of Life",ONA,12,5.810077,99,6.176272392272949
29385,Chii-chan to Hige Ojisan,"Kids, Slice of Life",medium,10,6.137046,49,7.161181926727295
9175,Tsuruhime Ja!,"Comedy, Kids, Shoujo, Slice of Life",medium,49,6.361225,89,6.63732385635376
7500,Maabou no Shounen Koukuu Tsuwamono,Historical,long,1,5.7258344,110,5.827330112457275
17213,Sore Ike! Anpanman: Dadandan to Futago no Hoshi,"Comedy, Kids",long,1,5.6351414,87,5.7789082527160645
32229,Ojiichan no Komoriuta,"Kids, Music",Music,1,4.836156,37,3.379652261734009
28547,Nobunaga-kun no Jitensha no Rule wo Mamoru no Ja,"Drama, Kids",short,1,5.9761515,55,5.264337062835693
21295,Sore Ike! Anpanman: Tenohira wo Taiyou ni,"Comedy, Fantasy, Kids",long,1,6.1715393,77,6.84695291519165
25609,Genki Genki Non-tan,"Kids, Music",medium,15,6.740856,56,7.283055305480957
29363,Watashi no Ashinaga Ojisan Specials,"Comedy, Romance, School, Shoujo, Slice of Life",Special,2,6.1924734,112,6.193470001220703
23575,Ikkyuu-san: Ooabare Yancha-hime,"Comedy, Historical, Kids",Special,1,6.6992736,71,7.098817348480225
29747,Warai no Show Gakkou,"Comedy, Kids",medium,20,6.3393936,38,6.413772106170654
24773,Norasco,"Comedy, Slice of Life",ONA,Unknown,4.960984,93,4.976212024688721
32239,Shinsei Futanari Idol: Dekatamakei!,Restricted,short,2,6.037494,1804,6.0055108070373535
12765,Yuuyake Banchou,Action,medium,26,6.3901253,109,5.800220966339111
26287,Tomoko-chan to Watashi,"Comedy, Kids, School",short,1,5.755888,52,5.538109302520752
32956,Ahare! Meisaku-kun,"Comedy, Kids, Parody, School",medium,39,6.1893,115,6.4414191246032715
34279,Grancrest Senki,"Action, Fantasy",nan,Unknown,2.5973291,360,-0.6321651935577393
8416,Bonobono,Comedy,long,1,6.029361,148,5.723077774047852
28169,Buta no Gotoki Sanzoku ni Torawarete Shojo wo Ubawareru Kyonyuu Himekishi &amp; Onna Senshi,Restricted,short,Unknown,6.0964293,1992,6.0782246589660645
8220,Baby Felix,"Comedy, Kids",medium,65,6.3750973,240,6.47448205947876
30029,Video Ehonkan Sekai Meisaku Douwa,"Adventure, Comedy, Fantasy, Historical, Kids, Magic, Sci-Fi, Space, Supernatural",short,26,5.4064665,66,5.60781717300415
25979,Sheep in the Island,Comedy,Special,2,5.5404525,67,5.559676170349121
30176,Kujira,Adventure,long,1,5.90919,77,6.14357852935791
26337,Minna no Doutoku,"Drama, Fantasy, Historical, Kids, School",short,6,5.4969277,41,5.672476291656494
1199,Nintama Rantarou,"Comedy, Shounen",medium,Unknown,7.008675,2255,7.254507064819336
29073,Tottori U-turn,Sports,Special,1,5.645988,91,5.5619893074035645
17086,Agigongryong Doolie (1988),Kids,medium,7,6.555458,139,6.861926555633545
19445,Tetsujin 28-gou Gao!,"Mecha, Slice of Life",medium,151,6.409843,137,6.753617763519287
34332,Flying Babies,nan,nan,Unknown,1.8691826,22,-1.3522921800613403
32322,Futari wa 80-sai,"Kids, Music",Music,1,4.8414717,43,3.3927769660949707
22641,Kero Kero Keroppi no Bikkuri! Obakeyashiki,"Kids, Supernatural",short,1,5.1348424,76,5.247316360473633
30985,Yamakoshi Mura no Mari to Sanbiki no Koinu,"Drama, Kids",short,1,5.9764647,56,5.264724254608154
17473,Jungle Wars,"Adventure, Kids",short,1,5.966436,70,5.786686420440674
31537,Shingeki no Bahamut: Manaria Friends,"Action, Adventure, Demons, Fantasy, Magic, Supernatural",medium,Unknown,7.1669455,9939,7.544259548187256
18071,Chalk-iro no People,"Romance, Seinen",short,1,5.7468624,92,4.568912029266357
29473,Toko-chan Chokkin,"Adventure, Historical, Kids, Slice of Life",medium,3,6.3302026,37,6.651251792907715
33064,Uchuu Senkan Yamato 2202: Ai no Senshi-tachi,"Action, Drama, Military, Sci-Fi, Space",short,Unknown,6.8706074,2058,6.660130500793457
30803,"Planetarium Chibi Maruko-chan, Hoshi ni Negai wo","Comedy, Kids, School, Slice of Life",long,1,5.868526,151,5.74490213394165
8862,Ganbare Goemon: Jigen Jou no Akumu,Comedy,short,1,5.6921353,128,5.516510963439941
32472,Okoru yo!,"Kids, Music",Music,1,4.836156,37,3.379652261734009
9998,Chuuhai Lemon: Love 30s - Ame ni Nurete mo,"Comedy, Drama, Police, Romance",short,1,5.4380026,116,5.819459438323975
34449,THE REFLECTION,"Action, Super Power",medium,Unknown,7.5290647,242,9.101202011108398
12767,Yuusei Kamen,Sci-Fi,medium,39,6.245733,103,5.867706775665283
19311,Turuturutu Narongi,"Adventure, Kids",medium,52,6.18812,67,5.979459285736084
34312,Saimin Class,Restricted,short,Unknown,5.644986,240,5.400594234466553
28575,"Hanshin Awaji Daishinsai ni Manabu: Boku wa, Ano Hi wo Wasurenai.","Drama, Historical, Kids",short,1,6.44796,44,6.446955680847168
32832,Kaze no You ni,"Drama, Slice of Life",long,1,6.725052,741,6.582600116729736
17004,Sore Ike! Anpanman: Franken-Robo-kun&#039;s Surprised Christmas,"Comedy, Fantasy, Kids, Super Power",Special,1,5.1581783,81,6.061681270599365
19157,Youkai Watch,"Comedy, Kids, Supernatural",medium,Unknown,6.7612476,8147,7.334532260894775
26153,Nat-chan no Akai Tebukuro,"Historical, Kids",long,1,6.5432177,51,5.975419521331787
32622,Hello Kitty no Oyayubi-hime,"Adventure, Fantasy, Kids",long,1,6.364427,41,5.871485710144043
33203,Fukumenkei Noise,"Music, Romance, Shoujo",medium,Unknown,6.446841,2127,6.795349597930908
17979,Kiki to Lala no Papa to Mama ni Aitai,Kids,short,1,5.905729,86,6.041268825531006
18591,Sore Ike! Anpanman: Inochi no Hoshi no Dolly,"Fantasy, Kids, Magic",long,1,6.3398113,85,6.794844150543213
26223,Shin-chan ga Naita!,"Drama, Kids",short,1,5.9761515,55,5.264337062835693
19905,"Dai-chan, Daisuki.","Drama, School, Slice of Life",long,1,7.040528,91,7.204956531524658
22627,Santa-san to Tonakai Kuppi,"Fantasy, Kids",short,1,6.0159574,71,6.355372428894043
25029,"Little Polar Bear: Shirokuma-kun, Fune ni Noru","Adventure, Fantasy, Kids",short,1,5.9955134,109,5.616244316101074
9825,Tonari no Tokoro,Comedy,short,1,5.691846,126,5.516076564788818
30411,Happy Jozy,Comedy,medium,Unknown,6.1672516,211,6.401259899139404
8520,Biriken,"Comedy, Kids",medium,32,6.3539066,102,6.438525676727295
16259,Inferious Wakusei Senshi Gaiden Condition Green,"Action, Sci-Fi",short,6,5.4038243,116,5.439603328704834
30958,Daruma-chan,"Kids, Supernatural",short,5,5.1241837,42,5.234165668487549
34514,Pokemon Generations,"Action, Adventure, Fantasy, Game, Kids",ONA,18,6.118271,295,6.522351264953613
10760,Issunboushi,Drama,long,1,5.8749533,120,6.062379360198975
15579,Shinkai Densetsu Meremanoid,"Adventure, Fantasy",medium,24,6.4801064,163,6.565659523010254
16818,Eunhahamdae Jiguho,"Action, Adventure, Kids, Sci-Fi, Space",long,1,5.265467,83,6.154027462005615
12781,Yoshimoto Muchikko Monogatari,Comedy,medium,47,6.1286926,88,6.353686809539795
28115,Onigara,"Demons, Kids",short,1,5.3147626,64,5.462498188018799
32977,Aggressive Retsuko,"Comedy, Music",medium,Unknown,6.941135,5465,7.209782123565674
34213,Getsuyoubi no Tawawa,Slice of Life,ONA,12,6.0797496,16663,6.964131832122803
24809,Arigatou Kumanofu,Comedy,ONA,11,4.4305944,69,4.143831253051758
32644,Yaseruyagi,nan,ONA,1,4.703166,30,4.3551716804504395
8227,Akuma-kun: Youkoso Akuma Land e!!,"Adventure, Fantasy, Horror, Magic, Supernatural",long,1,5.9055147,185,5.647480487823486
29367,Jam the Housnail,"Adventure, Kids",medium,15,6.188041,49,5.979383945465088
15407,Magical Suite Prism Nana,Magic,short,7,6.1068344,6797,6.336783409118652
20755,Ganbare! Lulu Lolo,"Kids, Slice of Life",medium,26,6.1374173,134,7.161539554595947
4544,Wanghu Sim Cheong,Fantasy,long,1,5.9443474,302,5.773592472076416
21019,Nunbori,"Fantasy, Kids",medium,26,6.3953743,60,6.422889232635498
34490,Sushi Azarashi,Comedy,medium,30,6.104867,12,6.324291706085205
27491,Sore Ike! Anpanman: Kaiketsu Naganegiman to Doremi Hime,"Comedy, Fantasy, Kids",long,1,6.1716924,106,6.84707498550415
6063,Penguin no Mondai Movie,"Comedy, Kids",long,1,5.6374645,110,5.787804126739502
26241,Inochi Kagayaku Akari,"Drama, Kids",short,1,5.973957,48,5.261629581451416
17947,Mahou Shoujo Lyrical Nanoha Reflection,"Action, Comedy, Drama, Magic, Super Power",long,1,6.108325,4772,5.840641975402832
28689,Noroma na Jiji,Historical,long,1,5.6406274,51,5.72084379196167
33099,Washimo 4th Season,"Comedy, Kids, School, Sci-Fi, Slice of Life",medium,Unknown,5.754795,64,6.000401973724365
29716,Ginga Tetsudou 999: Shounen no Tabidachi to Wakare,"Adventure, Drama, Sci-Fi, Space",Special,1,6.5675507,175,6.378856182098389
32355,Toshi Densetsu Series,Restricted,short,Unknown,6.8306217,4447,6.983918190002441
30926,Akazukin Chanto Manabou! Koutsuu Rule,"Drama, Kids",short,1,5.973957,48,5.261629581451416
31016,Juuroku Jizou Monogatari: Sensou no Gisei ni Natta Kodomo-tachi,"Drama, Historical, Kids",short,1,6.446391,39,6.445022106170654
23607,Gaki Deka,"Comedy, Ecchi, Kids, Parody, Shounen",medium,22,5.939439,72,6.604125022888184
28691,Kemurigusa Monogatari,nan,long,1,4.957159,56,4.551222324371338
7527,Ponsuke no Udekurabe,Action,long,1,5.2061167,91,5.202738285064697
34222,Higanjima X,"Fantasy, Horror, Seinen, Vampire",ONA,12,6.002799,160,6.526825428009033
32582,Duel Masters VSRF,"Action, Adventure, Comedy, Shounen",medium,Unknown,6.90512,460,6.816156387329102
32590,Taeng-gu &amp; Ulasyong,"Action, Comedy, Mecha",medium,26,6.461409,38,6.576409816741943
7960,Pachislo Kizoku Gin,"Action, Game",medium,23,6.372322,223,6.613091468811035
29399,Ousama Monogatari,"Adventure, Kids",medium,Unknown,6.188268,101,5.979602336883545
30098,Lao Fu Zi Fan Dou Zhen Tan,"Comedy, Seinen",long,1,6.152109,58,5.547482967376709
20027,Nihon Meisaku Douwa Series: Akai Tori no Kokoro,"Adventure, Fantasy, Kids",medium,26,6.4766216,133,6.560884475708008
33527,Kubbe no Ongakukai,"Fantasy, Music",ONA,1,4.921685,55,4.215168476104736
33308,Tantei Opera Milky Holmes: Fun Fun Party Night♪ - Ken to Janet no Okurimono,"Comedy, Mystery, Super Power",Special,1,6.7814403,610,6.869983673095703
30312,Manga Hajimete Omoshiro Juku OVA,"Adventure, Kids",short,4,5.9595394,48,5.778177261352539
19921,Ogami Matsugorou,"Action, Martial Arts, Romance, School, Shounen",short,1,5.4555206,90,5.7103495597839355
27915,Captain,"Shounen, Sports",Special,1,5.975006,93,4.982846260070801
9869,Din Dong,"Comedy, Parody",Special,1,5.6645436,80,5.638473987579346
27579,Mii-chan no Tenohira,"Drama, Historical",long,1,6.2485933,51,6.616186618804932
32902,Mahoutsukai no Yome: Hoshi Matsu Hito,"Fantasy, Magic",short,3,6.9925117,43372,7.157185077667236
8258,Damen&#039;s Walker,"Comedy, Romance",ONA,12,6.2131457,141,6.226193904876709
31853,Biohazard: Vendetta,"Action, Horror, Sci-Fi",long,1,6.1339607,2290,6.311547756195068
17603,Mr. Pen Pen,"Comedy, Kids, Shoujo",Special,1,6.6695194,74,4.685985565185547
25611,Genki Genki Non-tan (2004),"Kids, Music",medium,10,6.7403812,53,7.281895160675049
8417,Bonobono (TV) Specials,Comedy,Special,9,5.5557714,120,5.578571796417236
33114,Experiment,Dementia,long,1,4.4286985,60,2.2465627193450928
17100,Nae Ireumeun Dokgotak,Sports,long,1,4.7229037,66,3.721442461013794
17703,Danchi Tomoo,"Comedy, Seinen",medium,78,6.2698827,557,6.394298553466797
29209,Tomodachi de Iyou ne,"Kids, Slice of Life",medium,26,6.1370068,40,7.161143779754639
33532,Kaitou Tenshi Twin Angel (TV),Magic,medium,Unknown,6.0083923,698,6.140700817108154
23799,Dango San Kyoudai Attoiuma Gekijou,"Kids, Music",medium,50,6.7437077,74,7.290017127990723
31339,Drifters,"Action, Adventure, Comedy, Fantasy, Historical, Samurai, Seinen",medium,12,8.555882,102857,8.446146011352539
17467,Otoko Ippiki Gaki Daishou,"Action, Drama, Shounen",medium,156,5.261302,158,4.3167829513549805
19467,Revbahaf Wang-gug Jaegeon-soelgi,"Comedy, Drama, Shoujo",medium,26,6.572764,241,6.495213985443115
30965,Ninpuu Kamui Gaiden: Tsukihigai no Maki,"Action, Adventure, Historical, Martial Arts, Samurai",long,1,6.216135,76,5.08284330368042
30893,Deban Desu Yo! Onigirizu,Comedy,medium,6,6.1522036,163,6.382694244384766
31202,Chibi Maruko-chan Movie: Italia kara Kita Shounen,"Comedy, Kids, School, Slice of Life",long,1,5.885769,206,5.766175746917725
31534,Larva,Comedy,medium,26,6.14468,139,6.373411655426025
26281,Mother Teresa,"Drama, Historical, Kids",short,1,6.4504666,52,6.450049877166748
17989,Super Real Mahjong: Mahjong Battle Scramble - Konran-teki Sento Mahjong,"Comedy, Ecchi, Fantasy, Game",short,1,5.4185314,130,5.685882091522217
26259,Mienu Me ni Kanjita Kumotoriyama no Asahi,"Drama, Kids",short,1,5.9736433,47,5.261242866516113
30284,Taabou no Ganbaru Sengen,Kids,short,1,5.899075,44,6.025023937225342
19325,Kwaegeol Longman Narongi,"Adventure, Kids",medium,52,6.188111,65,5.979450702667236
21545,Choubakumatsu Shounen Seiki Takamaru,"Action, Comedy, Fantasy",short,2,5.012542,92,4.861401081085205
29956,Swimming,Dementia,long,1,4.452569,125,2.388746500015259
33758,Wu Geng Ji,"Action, Fantasy, Historical, Martial Arts, Supernatural",ONA,Unknown,6.0276046,121,6.473011493682861
9665,Bucchigiri,Sports,short,4,5.437457,159,5.118714332580566
33865,Hachishaku Hachiwa Keraku Meguri: Igyou Kaikitan The Animation,"Restricted, Supernatural",short,Unknown,5.9181886,481,5.861021518707275
31044,Kamisama Minarai: Himitsu no Cocotama,"Fantasy, Kids, Magic",medium,Unknown,6.6891336,1413,7.884898662567139
30417,Panpaka Pants O-New!,"Comedy, Kids",medium,26,6.360483,131,6.449741840362549
34009,To Be Hero,Comedy,medium,12,6.4826007,14718,6.774080276489258
26221,Mebae no Ashita,"Drama, Kids",short,1,5.9730163,45,5.260469436645508
33240,Chi&#039;s Sweet Home (2016),Slice of Life,medium,Unknown,6.485514,3437,7.059274196624756
20023,Otanoshimi Anime Gekijou,Comedy,medium,26,6.1205416,62,6.343629360198975
21951,Sore Ike! Anpanman: Hiya Hiya Hiyariko to Bafu Bafu Baikinman,"Comedy, Fantasy, Kids",long,1,6.171508,71,6.846928119659424
20471,Aoki Uru,"Military, Sci-Fi",long,1,6.249574,1860,6.53217077255249
20087,Treasure Gaust,Game,medium,5,6.2223477,96,6.305102825164795
16754,Taegeugsonyeon Huin Dogsuli,"Action, Adventure, Shounen, Super Power",long,1,3.4939048,73,-1.4269143342971802
33122,Pâtisserie no Monster,Slice of Life,ONA,4,5.1880355,100,3.6640045642852783
32089,Battle Spirits Shinnen Special,"Action, Game, Kids",Special,1,5.8796425,109,6.069366931915283
29924,Goman-hiki,Kids,long,100,4.998507,56,4.669181823730469
34299,Digimon Adventure tri. 4: Soushitsu,"Action, Adventure, Comedy, Drama",long,1,6.9259076,6529,6.922980308532715
32881,Tiger Mask W,"Action, Drama, Shounen, Sports",medium,Unknown,7.268058,8652,7.570132732391357
31753,Ganbare! Lulu Lolo 3rd Season,"Kids, Slice of Life",medium,10,6.13733,114,7.161455154418945
10057,Sore Ike! Anpanman: Tobe! Tobe! Chibigon,"Comedy, Fantasy, Kids",long,1,6.1717296,113,6.847103595733643
28549,Jishin ga Kitarou Dousuru? Mushi Mushi Mura no Bousai Kunren,"Drama, Kids",short,1,5.973957,48,5.261629581451416
32252,Japonese,Comedy,long,1,6.0004206,35,5.679371356964111
10882,Ghost Messenger,"Action, Fantasy",short,6,5.5906563,960,5.435039520263672
18447,Spheres,"Action, Fantasy, Super Power",medium,26,3.5512302,171,-0.10490521788597107
30034,Dolittle-sensei Monogatari,"Adventure, Kids",medium,13,6.1880755,57,5.979417324066162
20115,Gekisou! Rubenkaiser,"Cars, Shounen, Sports",medium,17,6.442813,107,6.0071001052856445
24085,Shura ga Yuku,"Drama, Seinen",short,1,5.4407635,75,5.74439001083374
32823,Long Zai Na Li,"Adventure, Comedy",long,1,6.138089,40,6.5122151374816895
